epoch,train_loss,train_acc,test_loss,test_acc
72,2.6774673929581274,42.467948717948715,1.2358466469788854,71.99
73,2.6924489702933876,42.53405448717949,1.1675024990794025,71.88
74,2.696493777250632,41.30408653846154,1.1221916509580008,73.16
75,2.643724398429577,40.34655448717949,1.1849441151075726,73.13
76,2.7000652811466117,39.641426282051285,1.2011265211467501,71.92
77,2.6727855844375417,41.41826923076923,1.1959834423246263,72.52
78,2.660111109110025,41.23798076923077,1.1789938052998314,72.27
79,2.7053092452195973,37.72435897435897,1.1432274383834646,71.94
80,2.7081803392141293,41.43629807692308,1.1598546233358262,72.5
81,2.6777524407093343,40.64302884615385,1.1456615358968325,72.85
82,2.69416064115671,38.547676282051285,1.1481001912793027,73.18
83,2.650672293626345,40.57091346153846,1.1503916631771038,72.95
84,2.6043325696236046,43.20913461538461,1.127451427375214,73.04
85,2.679577346642812,42.76442307692308,1.2200750278521189,72.5
86,2.6564914886768047,40.92948717948718,1.1619944579993622,73.08
87,2.596095148722331,43.54366987179487,1.1059105939502958,73.34
88,2.6192642917999853,41.45633012820513,1.2238261050815824,73.19
89,2.6152425402250046,39.81570512820513,1.1890560516828224,73.74
90,2.5903579928936105,42.02724358974359,1.1172507518454442,72.93
91,2.6020173405989624,42.24759615384615,1.2201805522170248,73.1
92,2.6361275101319337,41.91105769230769,1.143998890737944,73.03
93,2.5770350878055277,43.66386217948718,1.0908390404302863,73.96
94,2.528917242930486,45.40665064102564,1.1337945325465142,73.52
95,2.622004820444645,39.064503205128204,1.146464163743997,73.42
96,2.5864656509497226,40.81129807692308,1.1217879358726213,74.06
97,2.5907511081451027,44.118589743589745,1.21159581896625,72.85
98,2.5314930121103925,42.52003205128205,1.0784663286390184,74.39
99,2.4920159642512982,43.08092948717949,1.069122011902966,74.56
100,2.539974534511566,42.239583333333336,1.1047422719907156,74.52
101,2.605853499816014,41.462339743589745,1.1546286382252657,73.75
102,2.5719356738604033,41.38822115384615,1.0885235508785973,74.76
103,2.5617536728198713,43.02684294871795,1.1191743778277048,74.62
104,2.515233690310747,39.1806891025641,1.1699147828017609,74.81
105,2.5186584108915087,43.83613782051282,1.1639314067514637,73.33
106,2.5370713206437916,45.9775641025641,1.0900419505336616,75.94
107,2.52979848751655,44.505208333333336,1.0980243848848947,75.31
108,2.495865121254554,45.40264423076923,1.1475216995311688,75.19
109,2.4881443897883098,46.428285256410255,1.1245520114898682,74.86
110,2.4332519656572584,46.56650641025641,1.0522359073916567,74.46
111,2.553011861825601,41.50440705128205,1.1175083668926094,74.6
112,2.5295471335068727,42.32371794871795,1.1001212876054305,74.44
113,2.4950772936527548,45.56490384615385,1.050688213939908,76.3
114,2.5033267974853515,44.75761217948718,1.0693675792669948,75.65
115,2.5000209126717006,46.53846153846154,1.0771144070202792,75.47
116,2.4785471830612575,41.98317307692308,1.1329876471169387,75.66
117,2.442749185439868,48.357371794871796,1.1018043243432347,75.47
118,2.4608858120747104,45.71915064102564,1.087283021287073,75.72
119,2.41251496779613,49.51522435897436,1.0440708519537238,76.49
120,2.4416897911291855,47.64823717948718,1.095465371125861,75.88
121,2.484426236152649,48.64383012820513,1.1207150326499455,75.96
122,2.4142368249404123,48.01883012820513,1.0245262784293936,76.22
123,2.404275612036387,47.135416666666664,1.015416759478895,76.21
124,2.4135064617181436,47.30769230769231,1.0536107360562192,76.8
125,2.4568155924479167,47.70633012820513,1.0888228854046593,76.47
126,2.478598853563651,46.56850961538461,1.0459022242811662,76.83
127,2.4239543502147383,48.381410256410255,1.0539129678207109,76.93
128,2.4273657141587672,45.46073717948718,1.0292032474203954,76.45
129,2.4057284923700184,45.66907051282051,1.1356227065943465,75.95
130,2.3936906221585397,45.959535256410255,1.0268883561786217,76.94
131,2.3758361626894047,47.48597756410256,0.9951058135756964,77.5
132,2.34663458665212,47.40584935897436,0.967310571972328,77.59
133,2.3448346929672437,46.90304487179487,1.008662120450901,77.34
134,2.3896891147662433,46.48036858974359,1.0032697908485992,77.89
135,2.3882796244743543,49.51322115384615,1.039880485474309,77.18
136,2.373080163429945,50.56089743589744,0.9882333693625052,77.98
137,2.3782600023807623,49.220753205128204,1.025061858605735,77.78
138,2.351350592344235,45.69911858974359,0.990985108327262,77.91
139,2.3193116411184653,45.8193108974359,1.0153313603582261,77.45
140,2.3387336721787086,47.31370192307692,1.025341605083852,77.63
141,2.381074429781009,46.02964743589744,0.9790316307092015,78.21
142,2.3266974470554254,48.36738782051282,0.9551250791247887,78.05
143,2.3573462691062534,49.85777243589744,1.0297407658794258,78.26
144,2.274884470609518,52.88060897435897,0.9312062323847904,78.59
145,2.316659342631316,48.38942307692308,0.9665209077581575,78.58
146,2.3229351630577675,51.18189102564103,0.9850027289571641,78.57
147,2.3148511067414894,49.162660256410255,1.0366648405413084,78.17
148,2.3317591168941596,46.095753205128204,0.9517442795294749,78.61
149,2.2831142064852594,50.53285256410256,1.0111492027210285,78.62
150,2.2229964659764216,51.51842948717949,0.936446479604214,79.14
151,2.3244261677448566,49.93389423076923,0.9362699502631079,78.83
152,2.294519815383813,47.74038461538461,0.9318384347082693,78.76
153,2.308015607870542,51.08974358974359,0.9482181977622116,78.87
154,2.330643107340886,50.47876602564103,0.9597992263262785,79.28
155,2.2455477696198685,52.688301282051285,0.9703353673596925,79.52
156,2.2814303040504456,50.520833333333336,0.9617463682271257,79.83
157,2.2386304684174365,52.67628205128205,0.9430083308038832,79.44
158,2.198963346542456,50.54286858974359,0.9896170195144943,79.3
159,2.1916803488364587,52.80649038461539,0.9400988771945615,79.34
160,2.267384038827358,49.108573717948715,0.8996367333810541,79.95
161,2.253060023906903,48.81009615384615,0.9317363289338124,79.81
162,2.13274141229116,50.16826923076923,0.8837288731261145,80.02
163,2.227496339724614,50.22235576923077,1.011395648310456,79.0
164,2.254201413729252,50.42467948717949,0.961083273344402,79.68
165,2.2426637751933858,50.49278846153846,0.9782540964174874,79.98
166,2.144131218011563,50.76923076923077,0.9705294212208518,80.21
167,2.1504596882905718,53.36939102564103,0.9252631166313268,79.91
168,2.250383157607837,53.97035256410256,0.9481185735026493,79.8
169,2.1873479118713965,49.709535256410255,0.9142047740236113,80.23
170,2.237403993881666,51.89503205128205,0.9752055097229874,80.07
171,2.1789412237130676,53.43149038461539,0.918417301359056,80.29
172,2.181759072572757,53.28125,0.977054056487506,80.27
173,2.1992217109753533,51.53445512820513,0.935892061342167,80.47
174,2.173535764675874,54.48918269230769,0.9203667044639587,80.74
175,2.2107814250848232,50.130208333333336,0.9063377704801439,80.4
176,2.1190863859959137,54.8056891025641,0.9403837873965879,80.49
177,2.129914824626385,55.14022435897436,0.9171379661258263,80.53
178,2.1242196277166023,55.49278846153846,0.9663169512265846,80.45
179,2.143368477393419,54.47315705128205,0.9229547984992401,80.33
180,2.1838277884018726,52.39783653846154,0.9259410236455217,80.45
181,2.19512052994508,51.16586538461539,0.9393135422392737,80.48
182,2.1241206271526143,53.127003205128204,0.9138590338863904,80.7
183,2.050215145869133,54.17668269230769,0.8939954132973393,80.99
184,2.1444144764007667,53.70192307692308,0.9223860577691959,80.77
185,2.159639412470353,52.2275641025641,0.9060265519950963,80.88
186,2.192534263164569,52.82051282051282,0.9909665101691137,80.86
187,2.1633897475707227,51.17988782051282,0.935645805129522,80.88
188,2.170891246276024,54.87379807692308,0.9643151186689546,80.78
189,2.0921196280381618,54.56730769230769,0.9282082885126525,80.84
190,2.126678440968196,55.514823717948715,0.9070665768430203,80.8
191,2.0979457813959854,55.87139423076923,0.9068969027905525,80.78
192,2.0897267922376974,54.22676282051282,0.9226583227326598,80.87
193,2.090069770048826,55.4306891025641,0.9071652119672751,80.92
194,2.1567481759266975,52.78846153846154,0.971463788913775,80.71
195,2.131978034361815,53.40344551282051,0.9251049832452701,80.89
196,2.1110568281931754,54.372996794871796,0.9037116773520844,81.03
197,2.1567018172679804,51.438301282051285,0.8856621580787852,81.17
198,2.1950699080259373,53.34735576923077,0.9214450030387202,80.91
199,2.067283511161804,56.38621794871795,0.8726790773717663,81.08
