epoch,train_loss,train_acc,test_loss,test_acc
42,2.8840269648111785,35.07411858974359,1.3009202186065385,68.85
43,2.9042258953436826,35.34254807692308,1.4015835659413398,67.67
44,2.8548318395247825,37.02524038461539,1.297856849960134,67.81
45,2.8233527804032352,36.42427884615385,1.3167501159861117,69.27
46,2.856331242964818,36.45633012820513,1.3790477831152421,68.46
47,2.8162678953928824,36.32011217948718,1.372459573081777,68.91
48,2.8480201381903427,35.03605769230769,1.2573159005068526,68.92
49,2.8063088985589832,37.760416666666664,1.3163945599447322,69.1
50,2.843377476472121,36.61658653846154,1.278103617173207,69.24
51,2.884925410686395,34.48116987179487,1.3078381487085848,69.14
52,2.802690877669897,38.102964743589745,1.2641333515131021,69.25
53,2.767113950313666,36.98918269230769,1.2066316883775252,71.29
54,2.7543505161236492,38.09094551282051,1.205112791514095,71.16
55,2.8140167260781315,39.02844551282051,1.2601124018053464,70.39
56,2.8184995186634554,37.13741987179487,1.2747159834149517,69.83
57,2.830674216380486,39.689503205128204,1.2242764121369472,70.7
58,2.738637710534609,37.9306891025641,1.3620514069931418,69.15
59,2.79001099941058,38.47956730769231,1.2777288133585,68.28
60,2.766701515515645,36.96714743589744,1.1998087122470518,70.78
61,2.757390941412021,39.18269230769231,1.2293049632748472,71.75
62,2.7733885661149635,37.64022435897436,1.1878137769578379,71.1
63,2.7221080052546966,38.36939102564103,1.255115807056427,69.92
64,2.6999253071271454,38.59375,1.2521641503406475,70.04
65,2.7682891084597663,42.09735576923077,1.1910250352907785,70.63
66,2.7402177022053644,38.66786858974359,1.198035569885109,71.37
67,2.7505182813375426,38.66786858974359,1.1728378043899053,72.51
68,2.754390837290348,38.94230769230769,1.2902272803873955,70.21
69,2.697962303650685,41.86899038461539,1.1625197793863997,71.82
70,2.7460747021895187,41.2900641025641,1.2505377531051636,70.59
71,2.746107211785439,41.26001602564103,1.1765464604655398,71.26
72,2.706077249539204,41.87900641025641,1.2384417373922807,71.54
73,2.7308511642309337,41.80488782051282,1.1306537766999836,72.37
74,2.728032575203822,40.90745192307692,1.147558668746224,72.55
75,2.67850433465762,39.46714743589744,1.21182774139356,72.01
76,2.729916828106611,38.99038461538461,1.144146827202809,72.92
77,2.70092162046677,40.81730769230769,1.2319366765927664,71.64
78,2.688913716719701,40.625,1.1794392677802075,72.93
79,2.7372496601862784,37.17147435897436,1.1484332756151128,72.42
80,2.739017831056546,40.83533653846154,1.1724187573300133,71.95
81,2.706873692610325,40.280448717948715,1.1792312211628202,72.46
82,2.7225231904249925,38.36538461538461,1.1897263240210618,72.22
83,2.6783822282766683,40.1181891025641,1.1590661187715168,72.62
84,2.6328624884287515,42.81650641025641,1.1032447090631798,73.49
85,2.714357403914134,42.19150641025641,1.238193289388584,72.75
86,2.6854819218317667,40.266426282051285,1.1501061629645433,73.45
87,2.6273172879830384,42.80649038461539,1.1272764884972875,73.02
88,2.647826008613293,40.94751602564103,1.2537514227855056,71.97
89,2.6410823913720938,39.611378205128204,1.1855889377714712,72.74
90,2.6179286999580187,41.588541666666664,1.135024044332625,72.89
91,2.633759987048614,41.90504807692308,1.1792346970944465,73.53
92,2.6609601103342495,41.53245192307692,1.1190580046629603,74.12
93,2.606098804107079,43.1630608974359,1.0954818552053427,73.43
94,2.5541429134515616,44.92988782051282,1.138707000998002,73.43
95,2.6509791056315106,38.619791666666664,1.1329001346720924,73.15
96,2.614198301999997,40.21434294871795,1.082177694085278,74.86
97,2.6158626155975537,43.85616987179487,1.1625731723218025,73.2
98,2.5641104413912847,42.033253205128204,1.117578556266012,73.91
99,2.5197705247463325,42.580128205128204,1.0778581552867648,74.1
100,2.5698108015916286,41.438301282051285,1.0657750881170924,74.33
101,2.631538617610931,40.76522435897436,1.0940232050569751,74.14
102,2.598447357079922,40.99959935897436,1.1155825574186784,74.59
103,2.59425863241538,42.766426282051285,1.1212887137751035,74.35
104,2.5452331249530498,38.89623397435897,1.166721522808075,73.57
105,2.5508373520313166,43.19911858974359,1.103242191332805,74.69
106,2.5667274520947383,45.44070512820513,1.0778652369221555,75.86
107,2.554351084660261,44.24278846153846,1.0764057772069038,75.42
108,2.5256700359858,44.947916666666664,1.1321459246587149,74.6
109,2.5189720431963605,45.90945512820513,1.1334161237825322,74.53
110,2.4644831033853385,46.10376602564103,1.0110972055905982,75.96
111,2.5788160287416897,41.091746794871796,1.0891250817081597,75.04
112,2.5594809107291394,41.927083333333336,1.0895000967798354,74.83
113,2.5237011781105627,44.93589743589744,1.065983313548414,75.19
114,2.5323426998578586,44.13461538461539,1.0591613152359105,75.29
115,2.535346260131934,45.76722756410256,1.0397859245915957,76.34
116,2.5092339934446874,41.618589743589745,1.0814378834977936,75.98
117,2.4734838024163857,47.62820512820513,1.0829785602002204,75.89
118,2.490877669285505,45.17227564102564,1.0656186123437519,76.49
119,2.4440065117982717,48.93629807692308,1.0907929252974595,75.61
120,2.474332937521812,46.90905448717949,1.1028352764588367,74.98
121,2.5135117943470293,47.91866987179487,1.128634409059452,75.54
122,2.4439874422855867,47.44190705128205,1.036204400696332,76.4
123,2.434691580136617,46.540464743589745,0.9859241722505304,76.51
124,2.4406035640300847,46.96714743589744,1.0404956370969363,76.15
125,2.4894975390189735,47.09535256410256,1.1216876182375075,75.19
126,2.51420963482979,46.00560897435897,1.0658887730369084,76.65
127,2.4534505403958833,48.01883012820513,1.0651536629169802,76.77
128,2.461087045302758,44.85176282051282,1.0308989188339137,76.42
129,2.4341185294664824,45.45873397435897,1.1351884701583959,75.77
130,2.424990406403175,45.31650641025641,1.0465623321412485,76.6
131,2.4058436791102094,46.68269230769231,1.0214390234102178,76.88
132,2.38106936002389,46.85496794871795,0.9801922742324539,77.57
133,2.3761092106501263,46.350160256410255,1.0384102908870843,77.05
134,2.4229148880029334,46.03565705128205,1.0090559200395512,77.29
135,2.4232942559780217,48.82011217948718,1.016068472137934,76.49
136,2.403287814825009,50.07411858974359,1.0016355801232253,77.07
137,2.4120667203878745,48.47155448717949,1.015822509421578,77.51
138,2.3805251127634293,45.05408653846154,0.993344130395334,77.52
139,2.353243201512557,45.37059294871795,0.9989615618428097,77.63
140,2.3722008647062838,46.46033653846154,1.047000142592418,76.99
141,2.4168973522308543,45.28445512820513,0.9912555361095863,77.77
142,2.356681797748957,48.07491987179487,0.9427629528166372,78.28
143,2.38857522438734,48.98036858974359,1.0216501136369343,77.77
144,2.3110063782105077,52.20352564102564,0.9320688617380359,78.3
145,2.3497750028585775,47.88060897435897,0.9838997676402708,77.93
146,2.3576509252572673,50.412660256410255,0.9913949272300624,77.9
147,2.348731065713442,48.65184294871795,1.0339109874978851,77.39
148,2.3674885817063163,45.60096153846154,0.9852619948266428,78.38
149,2.3142063681895917,49.973958333333336,1.0131481553934798,78.08
150,2.2585642573161,50.759214743589745,0.9481479578380343,78.38
151,2.359746196025457,49.196714743589745,0.9602099468436422,78.42
152,2.3354313217676603,47.04527243589744,0.9455683088000817,78.83
153,2.341691464644212,50.43870192307692,0.9833534601368482,78.74
154,2.3661948787860383,49.84775641025641,0.9781323739244968,79.05
155,2.2793852521823004,52.17748397435897,0.9850816575786735,78.78
156,2.3178442505689767,50.0400641025641,0.9855582646176785,78.74
157,2.2731125568732238,51.975160256410255,0.9745841690256626,78.74
158,2.2370069864468696,49.91586538461539,0.9856059656867499,78.59
159,2.228867714221661,52.35376602564103,0.9674650913552393,79.02
160,2.3043261726697284,48.56971153846154,0.9008895626550988,79.48
161,2.2906365908109225,48.279246794871796,0.9419300209117841,79.42
162,2.17184828321139,49.90785256410256,0.8979386777817449,79.54
163,2.2638531770461645,49.73758012820513,0.9989319466337373,78.72
164,2.2891470896892057,49.767628205128204,1.0001213678830787,78.72
165,2.279503381252289,49.77163461538461,0.9793685078620911,79.36
166,2.1810551044268487,50.26241987179487,0.967433598977101,79.31
167,2.190143603850634,52.67027243589744,0.9161627428441108,80.02
168,2.2917793558194086,53.05488782051282,0.9581315856945666,79.33
169,2.2290838872775054,49.427083333333336,0.91770274126077,79.72
170,2.2788136349274564,51.21995192307692,0.9777518412734889,80.24
171,2.2189947395752636,52.97676282051282,0.9158815666090084,80.13
172,2.2221983231030977,52.447916666666664,0.9767122985441473,79.6
173,2.241127375456003,50.861378205128204,0.9381073924559581,79.76
174,2.2097974398197273,54.088541666666664,0.9278931497018549,79.85
175,2.247257720048611,49.63942307692308,0.9190931169292594,80.06
176,2.1613117300547087,54.12660256410256,0.9416044656234451,80.24
177,2.1712716839252373,54.49719551282051,0.9197793286057967,80.2
178,2.161688678081219,55.002003205128204,0.9664228219020216,79.81
179,2.185181056536161,53.796073717948715,0.9197658677644367,80.09
180,2.228138827971923,51.86298076923077,0.9246216567256783,79.9
181,2.237006224424411,50.48477564102564,0.9359435846533957,79.92
182,2.167715508509905,52.59815705128205,0.9199649110625062,80.03
183,2.096774034928053,53.53165064102564,0.8939603831194625,80.33
184,2.182961212366055,52.89663461538461,0.9240144528920138,79.81
185,2.2024025183457594,51.73878205128205,0.9062454715559755,79.99
186,2.2330115030973388,52.297676282051285,0.9829593519621258,80.01
187,2.2030832565747773,50.53886217948718,0.9486842170546327,80.21
188,2.2160774113276065,54.35096153846154,0.9504633387432823,79.75
189,2.13238809353266,53.91225961538461,0.9242036395435091,80.19
190,2.165434507834606,55.07011217948718,0.9087037534653386,80.11
191,2.137565927933424,55.46474358974359,0.9184043452709536,80.25
192,2.13260622773415,53.41346153846154,0.925126781192007,80.14
193,2.1340200152152624,54.797676282051285,0.9098933256125148,80.19
194,2.200664586134446,52.1875,0.9703372000138971,79.97
195,2.1753330658643675,52.990785256410255,0.9302657450301738,80.29
196,2.1499217273333135,53.73998397435897,0.907263414769233,80.36
197,2.197806263428468,51.02564102564103,0.8953495583956754,80.43
198,2.2355163905865107,52.67628205128205,0.9293157850639729,80.41
199,2.109551106202297,55.78525641025641,0.8840167899675007,80.57
