epoch,train_loss,train_acc,test_loss,test_acc
76,2.6368843799982313,40.49278846153846,1.1216514925413494,74.35
77,2.616339860818325,42.31971153846154,1.0934013860135139,74.85
78,2.5961540194658133,42.09134615384615,1.103350843809828,74.07
79,2.651579282528315,38.32532051282051,1.054729020293755,75.12
80,2.6412899148769866,42.630208333333336,1.1214749141584468,73.67
81,2.615016109821124,41.94511217948718,1.145327580126026,72.5
82,2.63484978217345,39.33894230769231,1.1807663667051098,73.21
83,2.5858966952715163,41.62660256410256,1.0893965212604668,74.79
84,2.5388225552363273,44.41907051282051,1.0795403205895726,74.16
85,2.6023765658720945,44.094551282051285,1.1318906304202503,75.28
86,2.592338862785926,42.03725961538461,1.0614644945422305,75.27
87,2.5326790870764317,44.138621794871796,1.0674579203883303,74.84
88,2.5551676814372724,42.29567307692308,1.1566255477410328,73.75
89,2.5514832875667475,40.94551282051282,1.1013865350167962,74.33
90,2.524142352434305,43.4775641025641,1.0564017756075799,74.41
91,2.540313488397843,43.361378205128204,1.1256058178370512,74.52
92,2.562362685876015,42.88461538461539,1.0924931651429286,74.6
93,2.5034473299980164,44.92788461538461,1.1179801210572449,74.01
94,2.45388981226163,46.692708333333336,1.1007001294365413,74.57
95,2.54824805412537,40.20432692307692,1.0529520768153517,75.62
96,2.518200512115772,41.74278846153846,1.0407913198953942,75.71
97,2.5194932552484364,45.64302884615385,1.16398202769364,74.29
98,2.461896252937806,43.72996794871795,1.0388496503045288,76.06
99,2.4226082590910103,44.08052884615385,1.0493714288820195,74.81
100,2.470076793585068,43.13902243589744,1.052943103675601,75.07
101,2.5337972491215437,42.47195512820513,1.1091179923166203,75.63
102,2.5037858275266793,42.55809294871795,1.0888656928569456,75.22
103,2.489503448131757,44.55929487179487,1.1085099472275264,74.75
104,2.4454398366121146,40.602964743589745,1.1449671221684805,74.8
105,2.448797177351438,44.71153846153846,1.0648152549055558,75.52
106,2.466032054791084,47.15745192307692,1.036622314513484,76.6
107,2.4494015999329397,46.04567307692308,1.019050272959697,76.33
108,2.429080201723637,46.58253205128205,1.0623318537881103,75.74
109,2.419337927378141,47.8525641025641,1.1101249403591398,75.21
110,2.3548062783021195,48.05689102564103,1.0104389296302312,76.48
111,2.4604997634887695,43.22315705128205,1.052500367919101,76.22
112,2.4606266336563305,43.459535256410255,1.0138857047769088,77.24
113,2.412288934756548,47.267628205128204,1.0331519706339776,76.71
114,2.427324256530175,46.24599358974359,1.0146648385856725,77.21
115,2.4236024596752266,47.87059294871795,1.0376875551441047,76.12
116,2.4007221976915996,43.23116987179487,1.0643607219563256,77.02
117,2.3677480596762437,49.52323717948718,1.0611878414697284,76.85
118,2.37984625070523,47.28565705128205,1.032197788546357,77.64
119,2.3375945723973786,50.625,1.0407378756547276,76.45
120,2.3600722801990996,49.02043269230769,1.0460268975813178,76.66
121,2.402228437937223,49.95192307692308,1.052102791357644,77.0
122,2.33058567352784,49.4130608974359,0.9937186942824835,77.61
123,2.324103810542669,48.4755608974359,0.947767929940284,77.78
124,2.3294137398401897,49.0244391025641,1.0033640182470973,77.62
125,2.3779540792489664,49.499198717948715,1.0514870512334606,77.52
126,2.404625835785499,47.72235576923077,0.9893985632099683,78.41
127,2.3359547935999356,50.36057692307692,1.049935242797755,77.02
128,2.3472424941185195,46.84495192307692,0.975805674172655,78.71
129,2.321700255381755,47.22355769230769,1.0672387261933918,77.93
130,2.3014035234084496,47.43189102564103,0.9672650347782087,78.77
131,2.2918775619604648,48.80809294871795,0.9322079910507685,78.98
132,2.26613033918234,48.82011217948718,0.9616856861718094,78.0
133,2.257486052543689,48.37139423076923,0.9848138199576849,78.44
134,2.308569186161726,48.10897435897436,0.9990251169929022,78.29
135,2.305083944247319,50.87339743589744,0.9966841060904008,78.18
136,2.28207083375026,52.30769230769231,0.9897496881364267,78.25
137,2.296328095595042,50.69110576923077,1.0029840718341778,78.39
138,2.2595257808000615,47.17948717948718,0.9547936433478247,79.02
139,2.2393761038780213,46.92908653846154,0.9705421879321714,78.96
140,2.253876686707521,48.22315705128205,0.9985424717770347,79.03
141,2.297328056433262,47.27564102564103,0.9440638920928859,79.49
142,2.2300215910642573,50.20032051282051,0.9216505304167543,79.29
143,2.268921399880678,51.10777243589744,1.0045584228974354,78.98
144,2.190742402810317,54.04647435897436,0.8897609167461153,79.72
145,2.222714398763119,49.96995192307692,0.9156061659885358,80.15
146,2.2301757890444533,52.50400641025641,0.9667771428446227,79.56
147,2.2216388167479098,50.671073717948715,1.0237224894233896,79.35
148,2.247868272127249,47.43389423076923,0.9189672417278532,79.87
149,2.186893074023418,52.2275641025641,0.9698588908473148,79.66
150,2.12600578329502,53.40945512820513,0.9050882171980942,80.03
151,2.2276879657537507,51.59254807692308,0.9229183544086504,80.17
152,2.202916663273787,49.14863782051282,0.887077812907062,80.69
153,2.2132764412806583,52.946714743589745,0.938045318368115,79.83
154,2.2338182834478526,52.54407051282051,0.9309066398234307,80.86
155,2.1449644211011054,54.65144230769231,0.9487471044818058,80.69
156,2.18754196029443,52.30168269230769,0.9411600986613503,80.27
157,2.1343198967285644,54.45913461538461,0.9297510634494733,80.37
158,2.106878750446515,52.345753205128204,0.9474851104277598,80.1
159,2.098545363621834,54.21474358974359,0.9192721202403684,80.4
160,2.1693700050696347,50.67508012820513,0.8568427509899381,81.12
161,2.157221271441533,50.36658653846154,0.8845474259762824,81.18
162,2.0400956239455788,51.92307692307692,0.8444301780266098,81.51
163,2.131805870013359,51.91105769230769,0.9801851111122325,80.49
164,2.1503306318552067,52.287660256410255,0.9405467291421528,80.9
165,2.150937084356944,51.86298076923077,0.9441049642200712,80.83
166,2.040921875910881,52.624198717948715,0.9481135018264191,80.76
167,2.0534511596728593,55.124198717948715,0.8760035867932476,81.41
168,2.1573728770781786,55.87540064102564,0.92507681891888,80.51
169,2.0809552881962214,52.20753205128205,0.8757624181011056,81.22
170,2.138586727013955,53.57572115384615,0.9621355805215956,80.9
171,2.08055296142896,55.412660256410255,0.8748120899441876,81.54
172,2.08303058560078,54.78565705128205,0.9285854719862153,81.16
173,2.096608094832836,53.39543269230769,0.9079792205291458,81.45
174,2.07230359743803,56.061698717948715,0.8830031586598747,81.85
175,2.108309520666416,51.90905448717949,0.8709083606925192,81.45
176,2.016023201514513,56.536458333333336,0.8959693501267252,81.64
177,2.0411346145165274,56.70873397435897,0.8737701524662066,81.8
178,2.022694934789951,57.40184294871795,0.9430050495304639,81.43
179,2.0481949100127586,56.171875,0.8814771477180191,81.81
180,2.080292005875172,54.37099358974359,0.8714614933050131,81.69
181,2.0955702896301562,52.69831730769231,0.8753309649757192,81.78
182,2.025993673159526,54.76963141025641,0.8807734243477447,81.92
183,1.950657758804468,55.705128205128204,0.8552601729767232,81.76
184,2.044637347337527,55.29647435897436,0.8714639416223839,81.52
185,2.0556875883004606,53.95432692307692,0.8621819668178317,82.04
186,2.0873030482194364,54.83573717948718,0.9640106996403465,81.21
187,2.061300547306354,52.702323717948715,0.8958676721476302,81.93
188,2.06829351293735,56.953125,0.9361078324197214,81.4
189,1.9900959933415436,56.27804487179487,0.881129771093779,82.1
190,2.0276250154544146,57.38581730769231,0.8676828764661958,81.98
191,1.9972048279566643,57.6161858974359,0.8583560042743441,82.19
192,1.987274292951975,55.88341346153846,0.8665909842599796,81.99
193,1.9909899997405516,57.21153846153846,0.865217854705038,82.15
194,2.051074278813142,54.61538461538461,0.9324934618382514,81.43
195,2.0301713376473156,55.41065705128205,0.8900314652467076,81.92
196,2.0045604990078854,56.49038461538461,0.8697861161413072,82.11
197,2.047232674482541,53.54366987179487,0.8506874479824984,82.13
198,2.087442680964103,55.22836538461539,0.8930191533474983,81.96
199,1.959975046530748,58.32932692307692,0.827869323990013,82.23
