epoch,train_loss,train_acc,test_loss,test_acc
0,4.660480021207761,1.0897435897435896,4.597151671783833,1.82
1,4.37495124951387,4.785657051282051,3.7304989054233215,13.16
2,4.222948175821549,6.957131410256411,3.4774971098839482,17.8
3,4.107167934148739,8.58173076923077,3.242117927044253,21.85
4,4.01717168428959,10.86338141025641,3.0862659080119075,24.71
5,3.9150344487948296,13.13701923076923,2.773409933983525,31.25
6,3.8178554742764206,15.46474358974359,2.570513613616364,34.97
7,3.7545846932973617,15.943509615384615,2.4802079321462895,36.78
8,3.6642174745217346,17.279647435897434,2.3661996503419513,40.19
9,3.6231230766345295,19.22275641025641,2.2193184608145606,43.9
10,3.521320638901148,21.774839743589745,2.215464178519913,42.56
11,3.4817372529934616,21.947115384615383,2.1025292994100835,45.57
12,3.4483363683407124,22.596153846153847,2.012900580333758,47.72
13,3.429629017145206,23.645833333333332,2.0552793741226196,48.88
14,3.3904741953580806,23.080929487179485,2.004681643051437,48.56
15,3.3465781847635907,24.693509615384617,2.0135289777683307,51.01
16,3.3069043330657175,26.526442307692307,1.878127119209193,52.41
17,3.3110367719943707,24.755608974358974,1.7797549525393714,56.39
18,3.248528028757144,27.776442307692307,1.762420498872105,56.34
19,3.2503182765765066,28.345352564102566,1.7541357339182986,55.62
20,3.2136866306647276,27.20753205128205,1.8673453466801704,53.98
21,3.154632309766916,29.557291666666668,1.7071261073969588,57.72
22,3.115764578794822,30.33253205128205,1.6868068598493744,59.45
23,3.148583191480392,31.231971153846153,1.6212501118454752,58.28
24,3.1114770458294796,31.23798076923077,1.6268839202349699,59.75
25,3.018983148611509,32.64022435897436,1.5736764367622664,62.15
26,3.1063580427414332,28.90625,1.5342057671728013,63.92
27,2.9446508459555796,34.52323717948718,1.431338734264615,64.01
28,2.983490687150222,33.40745192307692,1.5368072609358197,62.28
29,3.024683130398775,32.736378205128204,1.454577672330639,63.64
30,2.9963647961616515,32.317708333333336,1.4564216544356527,65.37
31,2.935149170496525,35.681089743589745,1.4644595007353192,64.88
32,2.905505189223167,34.010416666666664,1.4659495368788513,65.89
33,2.956887642236856,35.23036858974359,1.3866990774492673,66.19
34,2.927895154402806,35.55288461538461,1.3213485268097889,67.58
35,2.879367052897429,34.31290064102564,1.3030352260493026,67.53
36,2.906678917774787,34.71153846153846,1.367269091968295,67.74
37,2.9021823653808005,35.09815705128205,1.3441670363462423,68.09
38,2.882501382094163,35.02403846153846,1.317136693604385,67.8
39,2.8121722041032253,37.17948717948718,1.3723998039583616,66.56
40,2.8518746296564736,34.85576923076923,1.3409647594524334,68.33
41,2.8282051456280244,37.43389423076923,1.2552296511734589,70.15
42,2.8255058013475858,36.48036858974359,1.3548610195328918,68.03
43,2.840933297841977,36.638621794871796,1.3397065461436404,68.97
44,2.7925465773313474,38.21314102564103,1.2938200854047943,69.08
45,2.7666483011001195,37.33974358974359,1.2462352891511554,70.45
46,2.794817048158401,37.93269230769231,1.3909117602094818,69.51
47,2.761141343911489,37.317708333333336,1.306131038484694,70.38
48,2.7873776490871722,36.071714743589745,1.2164936307110363,70.28
49,2.741368928322425,39.09855769230769,1.267582344103463,70.3
50,2.7847917079925537,37.70633012820513,1.2742261539531659,69.86
51,2.8235454177245116,35.49879807692308,1.295790204518958,69.37
52,2.747628016655262,39.13661858974359,1.245426253427433,70.22
53,2.7113643627900346,37.92668269230769,1.16427121132235,71.93
54,2.694102931022644,39.16466346153846,1.2395719516126416,70.28
55,2.7566632218849967,40.154246794871796,1.301843540577949,69.92
56,2.7651425340236764,38.31730769230769,1.2457890193673629,70.69
57,2.7703703397359605,41.06971153846154,1.2113338324088085,70.94
58,2.6799526819816,38.73597756410256,1.345020755936828,70.31
59,2.7337456018496784,39.66746794871795,1.2523689813251737,71.26
60,2.703748677021418,38.014823717948715,1.1853887280331383,71.31
61,2.701258446008731,40.09214743589744,1.1726525878604455,73.06
62,2.7152664948732426,38.92628205128205,1.144930878017522,71.75
63,2.660985241180811,39.57932692307692,1.2337984223909015,70.99
64,2.645027610583183,39.375,1.1881253289271005,71.54
65,2.7102689211185162,43.44551282051282,1.1931562287898003,70.99
66,2.6818538369276586,39.86378205128205,1.142159134526796,72.89
67,2.6936254342397055,39.66746794871795,1.1702083258689204,72.67
68,2.698792531551459,39.947916666666664,1.2271769378758683,73.1
69,2.6365877490777234,42.95272435897436,1.1568168899680995,72.23
70,2.690181665848463,42.57011217948718,1.2306498258928709,71.02
71,2.687748120075617,42.365785256410255,1.183772493766833,72.46
72,2.6550686720090035,42.83253205128205,1.1993152446384672,73.19
73,2.671238778799008,42.85456730769231,1.1480513743207426,72.85
74,2.6721219371526668,41.875,1.1541777562491502,72.68
75,2.6252592542232613,40.58092948717949,1.20187826171706,73.19
76,2.6776745594464817,39.895833333333336,1.1959433389615408,72.51
77,2.646217002012791,41.9150641025641,1.1763337805301328,73.15
78,2.6324442649498963,41.47235576923077,1.1612890596631207,72.95
79,2.6824107353503885,38.08894230769231,1.1104048211363298,73.42
80,2.680798702973586,42.239583333333336,1.1625406130959717,72.86
81,2.6525485686766794,41.05769230769231,1.1313262219670452,73.07
82,2.6643621533344954,39.16065705128205,1.158800318271299,73.01
83,2.6237396735411425,41.302083333333336,1.1520830875710597,74.22
84,2.5761833493526165,43.74399038461539,1.118030526215517,73.84
85,2.6597164312998456,43.21714743589744,1.1947532801688472,73.39
86,2.631111208903484,41.47836538461539,1.137320642984366,73.76
87,2.5705413411825133,43.77804487179487,1.068810859812966,74.02
88,2.5905827613977284,42.08533653846154,1.2235593252544161,73.32
89,2.591258567418808,40.26842948717949,1.1720734117906304,74.17
90,2.5617423424353967,42.78445512820513,1.1295935760570477,73.18
91,2.578370390794216,42.916666666666664,1.1828588737717158,73.57
92,2.6100173549774364,42.43589743589744,1.126248296303085,73.87
93,2.550855807463328,44.11658653846154,1.1075315905522696,74.15
94,2.50319986924147,45.79927884615385,1.1224600023861173,74.6
95,2.594936828429882,39.42508012820513,1.1388876453230652,74.31
96,2.5608646044364343,41.29807692307692,1.1024149082884003,75.03
97,2.5614619444578124,44.713541666666664,1.2221236568462999,73.82
98,2.508220080840282,43.05689102564103,1.0715068865425978,74.5
99,2.4729517007485415,43.15905448717949,1.0454536955567855,75.99
100,2.511804726490608,42.56810897435897,1.069868431061129,75.49
101,2.577353450273856,41.96113782051282,1.1587279552145848,74.47
102,2.54583622828508,41.92508012820513,1.0818796836877171,74.98
103,2.537389743633759,43.58774038461539,1.141439563865903,75.15
104,2.490167912764427,39.8838141025641,1.1789064113097856,73.92
105,2.4956671146246103,44.244791666666664,1.1344507065000413,75.13
106,2.5082144749470245,46.72275641025641,1.132820833332931,74.95
107,2.498865952858558,45.286458333333336,1.076495747022991,76.37
