epoch,train_loss,train_acc,test_loss,test_acc
41,2.868400046458611,36.536458333333336,1.3454577937910828,68.38
42,2.86837489482684,35.53685897435897,1.4219826384435723,66.58
43,2.8826389474746508,35.60897435897436,1.4302731254432774,68.68
44,2.833023492495219,37.1875,1.3602120846132688,67.5
45,2.8067122807869542,36.80689102564103,1.2292325059069862,69.08
46,2.833178884555132,37.07331730769231,1.2592371521116812,69.09
47,2.798181984057793,36.72475961538461,1.474663283251509,69.47
48,2.8234101350490866,35.52884615384615,1.26089892885353,69.47
49,2.7802297867261445,38.28525641025641,1.3340515049198003,68.13
50,2.823356852775965,36.84695512820513,1.2877665380888348,69.88
51,2.858411960724073,34.89182692307692,1.3226189236097698,68.4
52,2.782893924529736,38.49959935897436,1.2314953200424774,69.94
53,2.7447703768045475,37.23157051282051,1.256334000750433,71.38
54,2.72809465879049,38.49959935897436,1.2617157856120338,70.41
55,2.7841949774668766,39.67147435897436,1.290075022963029,70.3
56,2.796227695391728,37.57411858974359,1.240632051154028,69.87
57,2.805719944758293,40.334535256410255,1.233259985718546,70.43
58,2.711307382277953,38.1229967948718,1.2857438657857194,70.51
59,2.764874662497105,38.90224358974359,1.237955322748498,69.62
60,2.7319445172945658,37.54607371794872,1.2740257782272146,71.43
61,2.7295300859671374,39.82371794871795,1.2574763886536224,72.06
62,2.743513211531517,38.32732371794872,1.1027773294267775,72.7
63,2.686003946646666,39.02844551282051,1.266172265704674,70.29
64,2.672288609773685,38.8681891025641,1.2125248871272123,70.79
65,2.7363999140568267,42.92668269230769,1.2592939198771609,70.86
66,2.7057736916419786,39.240785256410255,1.1893820475928392,72.26
67,2.718160061652844,39.13261217948718,1.2606150802177718,71.24
68,2.719642598506732,39.62139423076923,1.2202198445042478,71.83
69,2.659774020084968,42.46394230769231,1.1357013703901555,72.25
70,2.7105273402654206,41.95512820512821,1.3014882501167586,69.94
71,2.7097452023090463,41.8729967948718,1.2374021961719175,71.03
72,2.620172059841645,41.5625,1.1763175748571564,72.97
73,2.6672929999155874,41.23998397435897,1.1867306270176852,73.0
74,2.671534756819407,40.78325320512821,1.2166868387898313,71.41
75,2.6565248895914126,38.07291666666666,1.131993462013293,73.53
76,2.6892463045242505,39.973958333333336,1.2183758020401,71.85
77,2.6630907364380665,41.69471153846154,1.2281214202506632,72.67
78,2.641952958168128,43.07491987179487,1.185841874985755,71.82
79,2.6540040810902914,41.4042467948718,1.261158685140972,71.3
80,2.6298822904244448,40.234375,1.1251968552794638,72.73
81,2.6497349894963778,42.02724358974359,1.2397262959540645,71.98
82,2.5900513829329075,44.45512820512821,1.1452660009830813,72.6
83,2.597882673373589,42.85456730769231,1.1676111379756202,73.06
84,2.6080992643649763,42.25160256410256,1.160028040409088,72.88
85,2.6437937724284635,41.953125,1.173680715923068,73.74
86,2.6284662044965303,40.06009615384615,1.154913344715215,74.08
87,2.6130884687105813,41.38221153846154,1.2198447743548622,73.05
88,2.602979391354781,43.24519230769231,1.1286006833933575,72.9
89,2.63902447009698,39.50120192307692,1.1494543967367727,74.01
90,2.5907696140118133,43.68790064102564,1.1707378135451787,71.82
91,2.618537335518079,44.03846153846154,1.0770289543308789,74.64
92,2.595725492025033,41.50240384615385,1.219093466106849,73.13
93,2.559736043673295,44.12459935897436,1.2134748387940322,73.05
94,2.5430778488134727,44.01842948717949,1.2148169211194486,74.68
95,2.602490259133853,44.88982371794872,1.0846171115018144,74.77
96,2.581847782929738,44.45913461538461,1.2111241145979,73.59
97,2.492696832387875,45.72315705128205,1.1285862990572482,74.36
98,2.6218048444161046,40.04807692307692,1.077028906798061,74.75
99,2.443694326205131,47.18349358974359,1.0180239828327031,75.54
100,2.5103303600580262,45.1181891025641,1.1830135040645358,73.79
101,2.572487779458364,43.73597756410256,1.08400037620641,75.66
102,2.549588770438463,42.96073717948718,1.0960566808905785,75.48
103,2.491951974844321,46.85697115384615,1.1131986870041377,75.98
104,2.473984556931716,44.22876602564103,1.1671194517159764,74.73
105,2.5421033412982257,45.27644230769231,1.1421628481225123,75.98
106,2.516937901117863,45.79126602564103,1.044949337651458,76.1
107,2.467166163065494,43.87620192307692,1.0778343654886078,75.49
108,2.5063227280592306,44.3369391025641,1.0826671915718271,76.08
109,2.512509202345824,44.17467948717949,1.0450839483285252,76.41
110,2.490577902549352,44.53325320512821,1.043094208723382,75.76
111,2.421037766566643,46.82692307692308,1.1016104440145855,75.56
112,2.468883912379925,43.79807692307692,1.13404182995422,76.1
113,2.447114704511105,46.594551282051285,1.1035295875766609,75.59
114,2.4445529262224834,45.18028846153846,1.112914809697791,75.01
115,2.466527276772719,45.47275641025641,1.0764593036868904,76.59
116,2.420021290045518,47.19751602564103,1.1133715887612934,76.19
117,2.3941671068851766,46.2880608974359,1.0246522305886956,77.02
118,2.421066573644296,46.70472756410256,1.0457703252381916,76.43
119,2.38201485322072,46.223958333333336,1.1720539188083214,76.27
120,2.416029750689482,44.43309294871795,1.051427700851537,77.65
121,2.3748297755534837,48.068910256410255,1.0748854113530508,76.81
122,2.422013219808921,46.31410256410256,1.1162081051476394,76.46
123,2.458655353692862,43.75400641025641,1.115687607964383,76.12
124,2.377597667926397,48.14302884615385,1.0628586849079855,77.51
125,2.335801495344211,46.54447115384615,1.046604331535629,77.52
126,2.31899656576988,48.125,1.012576958801173,77.52
127,2.387296235255706,49.41105769230769,1.0495554050312768,77.66
128,2.3928263410543784,46.92307692307692,1.0321139715894867,77.79
129,2.401237209332295,50.55889423076923,1.0575892495203625,77.38
130,2.303328350262764,47.72035256410256,1.0650836561299577,77.69
131,2.3560981744374985,48.81610576923077,1.0712283065047443,77.22
132,2.323770251029577,46.63261217948718,1.0308864667445798,77.92
133,2.3185989648867875,49.53325320512821,1.0862033412426333,78.63
134,2.3312745467210427,48.09495192307692,1.0072466859334632,78.17
135,2.273811120559008,48.77403846153846,1.078655048261715,77.07
136,2.2552702219058305,48.40745192307692,1.0358947243871568,78.71
137,2.3235165788577152,53.3193108974359,1.0661799771876277,77.99
138,2.2299496776018386,50.85536858974359,1.0443245413937146,78.83
139,2.2782621160531655,50.34655448717949,1.0893778650066521,78.29
140,2.2799055787233207,49.99198717948718,1.0549727738658083,78.46
141,2.259750523322668,46.953125,1.0904162948644613,78.6
142,2.298738326781835,49.13461538461539,1.03373008890997,78.56
143,2.2709038303448605,50.993589743589745,1.062224256086953,78.46
144,2.2391814766786036,53.0068108974359,0.9887695289865325,78.73
145,2.2539692854269955,51.07572115384615,1.0372978222521045,78.76
146,2.2326883653799694,49.60536858974359,1.047798527946955,78.32
147,2.2493823393797263,51.90905448717949,1.08162593615206,78.92
148,2.1856044498773723,54.33092948717949,1.0006877696966823,78.91
149,2.196227230475499,52.69230769230769,1.0101621354682535,79.21
150,2.2016125853245074,51.83894230769231,1.0018443495412417,78.58
151,2.2459723099684106,51.31410256410256,1.0582111628749702,79.09
152,2.2238152756140783,49.23677884615385,1.0075126841098447,79.46
153,2.2045690779502576,51.037660256410255,1.103169780743273,79.24
154,2.1938271910716325,53.08092948717949,1.030250132838382,79.14
155,2.232443977930607,48.76802884615385,1.0534129987789105,79.35
156,2.1844409282390886,53.48758012820513,1.0345446052430551,79.35
157,2.2059858499429166,53.84415064102564,0.9908579044704195,79.86
158,2.1879015922546388,51.04967948717949,1.0564135033873063,79.89
159,2.1477855161214485,53.89423076923077,1.0089091447335254,80.01
160,2.1337213364931253,53.58573717948718,1.02779427133029,79.97
161,2.196403437394362,54.87980769230769,0.9818510299996485,79.96
162,2.1662588101166946,54.58533653846154,1.0300990350638763,80.04
163,2.0790562987327577,55.490785256410255,0.994840560834619,80.34
164,2.2104822852672674,49.08253205128205,1.0164888870866993,80.63
165,2.0357329243268723,57.28966346153846,0.986113186878494,80.45
166,2.104836253477977,55.09615384615385,1.0424559237081794,80.26
167,2.159289796382953,53.21314102564103,1.0312344929839992,80.09
168,2.1390767089831524,52.27764423076923,1.0371411201320118,80.43
169,2.0844351005859862,56.510416666666664,1.0412745219242723,80.73
170,2.067969669439854,53.56971153846154,1.0536400849306131,80.55
171,2.131870738359598,55.22435897435897,1.04167680423471,80.37
172,2.1108839076298933,55.703125,1.0116456324541117,80.43
173,2.0629226794609656,53.32331730769231,0.9928328115728837,80.71
174,2.099429758542623,53.91626602564103,1.0557552787322033,80.76
175,2.1180965069012765,53.23317307692308,1.0263732264313516,80.74
176,2.090687031012315,53.697916666666664,1.0152563603618476,80.73
177,2.023940138480602,56.23197115384615,1.0157457793815226,80.91
178,2.0726770556890046,52.760416666666664,1.0711492986618718,80.82
179,2.0529725450735827,55.74719551282051,1.002450847927528,81.06
180,2.0557963623450353,54.186698717948715,1.0684105995335156,80.85
181,2.083030367661745,54.18269230769231,1.051937854742702,81.02
182,2.036965161256301,56.12379807692308,1.0426646372939967,80.93
183,2.0124301907343742,55.17427884615385,1.0059675672386266,81.05
184,2.042484572606209,55.79927884615385,1.097483425955229,80.54
185,2.009581279448974,54.791666666666664,1.0878866827940639,80.72
186,2.045261781185101,52.58613782051282,0.9934634136248238,80.87
187,2.0021947415975423,56.62259615384615,1.0527583866179744,80.74
188,2.0543899841797657,54.78365384615385,1.0562552960613105,80.91
189,2.0902708761202984,51.98116987179487,1.0699285774291316,80.93
190,2.0143893312185237,56.77884615384615,1.0438372658777841,80.86
191,1.9824526355816767,54.46314102564103,0.9944378197947635,81.2
192,1.9737970356757824,55.90945512820513,1.0224313917039316,81.08
193,2.0375062005642133,57.443910256410255,1.0550096216081064,81.03
194,2.045604697099099,54.85576923076923,1.034900495523139,81.01
195,2.0576866128505804,59.02043269230769,1.0209844331198101,81.14
196,1.9750516408529037,54.95793269230769,1.0682420873943763,80.93
197,2.027985901557482,56.52644230769231,1.0225519039962865,81.09
198,1.9975974266345684,53.96434294871795,1.0223178380652318,81.3
199,1.9954973903986124,57.077323717948715,1.058756181710883,80.91
